"filename", "language", "JavaScript", "PHP", "JSON", "Markdown", "XML", "CSS", "YAML", "Batch", "comment", "blank", "total"
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Exception\XdebugNotAvailableException.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 8, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Exception\XdebugNotEnabledException.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 8, 3, 22
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Exception\XmlException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Filter.php", "PHP", 0, 59, 0, 0, 0, 0, 0, 0, 20, 15, 94
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Node\AbstractNode.php", "PHP", 0, 172, 0, 0, 0, 0, 0, 0, 31, 51, 254
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Node\Builder.php", "PHP", 0, 140, 0, 0, 0, 0, 0, 0, 96, 34, 270
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Node\CrapIndex.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 11, 7, 44
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Node\Directory.php", "PHP", 0, 272, 0, 0, 0, 0, 0, 0, 28, 74, 374
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Node\File.php", "PHP", 0, 456, 0, 0, 0, 0, 0, 0, 141, 101, 698
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Node\Iterator.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 35, 12, 88
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Clover.php", "PHP", 0, 175, 0, 0, 0, 0, 0, 0, 13, 44, 232
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Cobertura.php", "PHP", 0, 210, 0, 0, 0, 0, 0, 0, 11, 86, 307
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Crap4j.php", "PHP", 0, 109, 0, 0, 0, 0, 0, 0, 11, 34, 154
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Colors.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 11, 10, 67
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\CustomCssFile.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 14, 8, 51
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Facade.php", "PHP", 0, 120, 0, 0, 0, 0, 0, 0, 8, 25, 153
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer.php", "PHP", 0, 232, 0, 0, 0, 0, 0, 0, 11, 44, 287
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Dashboard.php", "PHP", 0, 239, 0, 0, 0, 0, 0, 0, 23, 37, 299
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Directory.php", "PHP", 0, 99, 0, 0, 0, 0, 0, 0, 11, 14, 124
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\File.php", "PHP", 0, 933, 0, 0, 0, 0, 0, 0, 21, 182, 1136
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 6
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\custom.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\nv.d3.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\octicons.css", "CSS", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\style.css", "CSS", 0, 0, 0, 0, 0, 162, 0, 0, 0, 40, 202
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\icons\file-code.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\icons\file-directory.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\bootstrap.bundle.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\d3.min.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\file.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 4, 9, 54
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\jquery.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\nv.d3.min.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\PHP.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 8, 7, 43
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Text.php", "PHP", 0, 241, 0, 0, 0, 0, 0, 0, 23, 52, 316
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Thresholds.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 14, 9, 57
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\BuildInformation.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 11, 15, 83
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Coverage.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 14, 11, 64
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Directory.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 11, 2, 18
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Facade.php", "PHP", 0, 219, 0, 0, 0, 0, 0, 0, 29, 57, 305
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\File.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 11, 13, 81
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Method.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 11, 11, 59
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Node.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 11, 16, 87
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Project.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 11, 14, 91
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Report.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 11, 17, 100
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Source.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 11, 7, 42
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Tests.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 16, 7, 48
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Totals.php", "PHP", 0, 97, 0, 0, 0, 0, 0, 0, 11, 16, 124
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Report\Xml\Unit.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 11, 14, 79
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\CacheWarmer.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 8, 4, 33
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\CachingFileAnalyser.php", "PHP", 0, 121, 0, 0, 0, 0, 0, 0, 36, 28, 185
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\CodeUnitFindingVisitor.php", "PHP", 0, 229, 0, 0, 0, 0, 0, 0, 65, 67, 361
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\ExecutableLinesFindingVisitor.php", "PHP", 0, 293, 0, 0, 0, 0, 0, 0, 25, 81, 399
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\FileAnalyser.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 41, 7, 59
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\IgnoredLinesFindingVisitor.php", "PHP", 0, 84, 0, 0, 0, 0, 0, 0, 18, 20, 122
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\StaticAnalysis\ParsingFileAnalyser.php", "PHP", 0, 161, 0, 0, 0, 0, 0, 0, 60, 47, 268
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestSize\Known.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 11, 3, 24
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestSize\Large.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 11, 4, 32
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestSize\Medium.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 11, 4, 32
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestSize\Small.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 11, 4, 32
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestSize\TestSize.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 26, 11, 79
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestSize\Unknown.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 11, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestStatus\Failure.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 11, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestStatus\Known.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 11, 2, 22
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestStatus\Success.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 11, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestStatus\TestStatus.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 23, 9, 66
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\TestStatus\Unknown.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 11, 3, 27
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Util\Filesystem.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 14, 4, 38
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Util\Percentage.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 11, 11, 60
"d:\Projects\Websites\befikr\vendor\phpunit\php-code-coverage\src\Version.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 8, 5, 28
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\ChangeLog.md", "Markdown", 0, 0, 0, 111, 0, 0, 0, 0, 0, 85, 196
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\README.md", "Markdown", 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 18
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\SECURITY.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 13, 31
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\composer.json", "JSON", 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 47
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\src\ExcludeIterator.php", "PHP", 0, 48, 0, 0, 0, 0, 0, 0, 17, 16, 81
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\src\Facade.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 19, 10, 53
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\src\Factory.php", "PHP", 0, 103, 0, 0, 0, 0, 0, 0, 31, 21, 155
"d:\Projects\Websites\befikr\vendor\phpunit\php-file-iterator\src\Iterator.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 29, 19, 114
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\ChangeLog.md", "Markdown", 0, 0, 0, 39, 0, 0, 0, 0, 0, 31, 70
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\README.md", "Markdown", 0, 0, 0, 13, 0, 0, 0, 0, 0, 7, 20
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\SECURITY.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 13, 31
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\composer.json", "JSON", 0, 0, 54, 0, 0, 0, 0, 0, 0, 2, 56
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\src\Invoker.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 15, 7, 66
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\src\exceptions\Exception.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\src\exceptions\ProcessControlExtensionNotLoadedException.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 8, 8, 42
"d:\Projects\Websites\befikr\vendor\phpunit\php-invoker\src\exceptions\TimeoutException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\.psalm\baseline.xml", "XML", 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\.psalm\config.xml", "XML", 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 18
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\ChangeLog.md", "Markdown", 0, 0, 0, 41, 0, 0, 0, 0, 0, 32, 73
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\README.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 8, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\SECURITY.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 13, 31
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\composer.json", "JSON", 0, 0, 45, 0, 0, 0, 0, 0, 0, 1, 46
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\src\Template.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 40, 20, 132
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\src\exceptions\Exception.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\src\exceptions\InvalidArgumentException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 8, 2, 15
"d:\Projects\Websites\befikr\vendor\phpunit\php-text-template\src\exceptions\RuntimeException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\ChangeLog.md", "Markdown", 0, 0, 0, 92, 0, 0, 0, 0, 0, 68, 160
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\README.md", "Markdown", 0, 0, 0, 71, 0, 0, 0, 0, 0, 35, 106
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\SECURITY.md", "Markdown", 0, 0, 0, 18, 0, 0, 0, 0, 0, 13, 31
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\composer.json", "JSON", 0, 0, 45, 0, 0, 0, 0, 0, 0, 2, 47
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\src\Duration.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 11, 15, 91
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\src\ResourceUsageFormatter.php", "PHP", 0, 49, 0, 0, 0, 0, 0, 0, 16, 9, 74
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\src\Timer.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 14, 6, 41
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\src\exceptions\Exception.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\src\exceptions\NoActiveTimerException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\php-timer\src\exceptions\TimeSinceStartOfRequestNotAvailableException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 8, 3, 17
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\ChangeLog-11.5.md", "Markdown", 0, 0, 0, 99, 0, 0, 0, 0, 0, 60, 159
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\DEPRECATIONS.md", "Markdown", 0, 0, 0, 59, 0, 0, 0, 0, 0, 17, 76
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\README.md", "Markdown", 0, 0, 0, 20, 0, 0, 0, 0, 0, 15, 35
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\SECURITY.md", "Markdown", 0, 0, 0, 20, 0, 0, 0, 0, 0, 14, 34
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\composer.json", "JSON", 0, 0, 121, 0, 0, 0, 0, 0, 0, 1, 122
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\composer.lock", "JSON", 0, 0, 1617, 0, 0, 0, 0, 0, 0, 1, 1618
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\phpunit.xsd", "XML", 0, 0, 0, 0, 335, 0, 0, 0, 0, 1, 336
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\10.0.xsd", "XML", 0, 0, 0, 0, 284, 0, 0, 0, 0, 1, 285
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\10.1.xsd", "XML", 0, 0, 0, 0, 312, 0, 0, 0, 0, 1, 313
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\10.2.xsd", "XML", 0, 0, 0, 0, 319, 0, 0, 0, 0, 1, 320
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\10.3.xsd", "XML", 0, 0, 0, 0, 321, 0, 0, 0, 0, 1, 322
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\10.4.xsd", "XML", 0, 0, 0, 0, 322, 0, 0, 0, 0, 1, 323
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\10.5.xsd", "XML", 0, 0, 0, 0, 324, 0, 0, 0, 0, 1, 325
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\11.0.xsd", "XML", 0, 0, 0, 0, 323, 0, 0, 0, 0, 1, 324
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\11.1.xsd", "XML", 0, 0, 0, 0, 333, 0, 0, 0, 0, 1, 334
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\11.2.xsd", "XML", 0, 0, 0, 0, 331, 0, 0, 0, 0, 1, 332
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\11.3.xsd", "XML", 0, 0, 0, 0, 335, 0, 0, 0, 0, 1, 336
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\11.4.xsd", "XML", 0, 0, 0, 0, 334, 0, 0, 0, 0, 1, 335
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\8.5.xsd", "XML", 0, 0, 0, 0, 319, 0, 0, 0, 0, 1, 320
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\9.0.xsd", "XML", 0, 0, 0, 0, 315, 0, 0, 0, 0, 1, 316
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\9.1.xsd", "XML", 0, 0, 0, 0, 317, 0, 0, 0, 0, 1, 318
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\9.2.xsd", "XML", 0, 0, 0, 0, 317, 0, 0, 0, 0, 1, 318
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\9.3.xsd", "XML", 0, 0, 0, 0, 327, 0, 0, 0, 0, 1, 328
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\9.4.xsd", "XML", 0, 0, 0, 0, 328, 0, 0, 0, 0, 1, 329
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\schema\9.5.xsd", "XML", 0, 0, 0, 0, 330, 0, 0, 0, 0, 1, 331
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Dispatcher\CollectingDispatcher.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 7, 40
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Dispatcher\DeferringDispatcher.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 13, 11, 61
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Dispatcher\DirectDispatcher.php", "PHP", 0, 86, 0, 0, 0, 0, 0, 0, 35, 20, 141
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Dispatcher\Dispatcher.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 16, 2, 24
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Dispatcher\SubscribableDispatcher.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 16, 3, 26
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Emitter\DispatchingEmitter.php", "PHP", 0, 807, 0, 0, 0, 0, 0, 0, 413, 88, 1308
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Emitter\Emitter.php", "PHP", 0, 87, 0, 0, 0, 0, 0, 0, 159, 78, 324
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\Application\Finished.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 13, 7, 50
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\Application\FinishedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\Application\Started.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 13, 7, 51
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\Application\StartedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\Event.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\EventCollection.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 19, 9, 63
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\EventCollectionIterator.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 16, 9, 58
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\BootstrapFinished.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 13, 7, 50
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\BootstrapFinishedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ChildProcessFinished.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 13, 8, 53
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ChildProcessFinishedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ChildProcessStarted.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 6, 39
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ChildProcessStartedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\Configured.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 11, 7, 45
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ConfiguredSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\DeprecationTriggered.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 13, 7, 50
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\DeprecationTriggeredSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\EventFacadeSealed.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 6, 39
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\EventFacadeSealedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ExecutionAborted.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 6, 39
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ExecutionAbortedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ExecutionFinished.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 13, 6, 39
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ExecutionFinishedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ExecutionStarted.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 13, 7, 52
"d:\Projects\Websites\befikr\vendor\phpunit\phpunit\src\Event\Events\TestRunner\ExecutionStartedSubscriber.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 11, 3, 21
